country,purchase_channel,brand,category,subcategory,color,material,base_price,discount_pct,final_price,gender,age,height_cm,weight_kg,bmi,body_shape,chest_bust_cm,waist_cm,hip_cm,purchase_year,purchase_month,purchase_day,purchase_hour,day_of_week,is_weekend,season,days_since_last_purchase,chest_waist_ratio,waist_hip_ratio,chest_hip_ratio,height_weight_ratio,body_surface_area,bmi_category,is_proportional,discount_amount,is_discounted,is_high_value,user_purchase_count,user_total_purchases,user_return_rate,user_avg_price,user_price_std,price_vs_user_avg,prev_purchased_size,prev_fit_feedback,prev_category,prev_brand,user_experience_level,brand_return_rate,brand_avg_price,category_return_rate,category_avg_price,subcategory_avg_price,brand_category_purchases,is_favorite_brand,size_numeric,user_usual_size,is_usual_size,gender_body_type,gender_category,age_group,height_category,weight_category,size_delta_height_cm,size_delta_chest_bust_cm,size_delta_waist_cm,size_delta_hip_cm
India,App,Biba,Ethnicwear,Lehenga,Navy,Linen,6173.88,30,4321.715999999999,Female,29,158.1,79.0,31.60554993456851,Hourglass,97.2,76.0,100.1,2025,1,5,4,6,1,1,365.0,1.2789473684210526,0.7592407592407593,0.9710289710289712,2.00126582278481,1.8075213807215804,Obese,1,1852.164000000001,1,1,1,1,1.0,4321.715999999999,0.0,0.0,No History,No History,No History,No History,New,0.6886326194398682,2368.830215815486,0.7192982456140351,3781.1896993620417,3997.402266816144,1,0,1,XS,1,Other,Female_Ethnicwear,Young,Short,Heavy,-12.143478260869557,1.3304347826087053,-1.1521739130434838,4.993478260869566
India,Web,Roadster,Bottoms,Chinos,Red,Rayon,2981.08,20,2384.864,Male,26,171.2,50.0,17.059350161586167,Athletic,88.2,72.6,86.8,2024,7,9,6,1,0,3,365.0,1.2148760330578514,0.836405529953917,1.0161290322580645,3.424,1.5765901240021438,Underweight,1,596.2159999999999,1,0,1,1,0.0,2384.864,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.7043357933579336,1711.5967151752768,1643.655101744186,1,0,2,S,1,M_Athletic,Male_Bottoms,Young,Tall,Light,3.513978494623643,-6.252688172043008,-3.0462365591397997,-7.979569892473123
India,Web,Gap,Tops,Blouse,Red,Silk,1542.35,35,1002.5275,Female,33,150.3,72.3,32.00518457429784,Athletic,93.7,73.1,96.2,2024,5,29,22,2,0,2,365.0,1.2818057455540357,0.7598752598752598,0.974012474012474,2.078838174273859,1.6780131539237204,Obese,1,539.8224999999999,1,0,1,1,0.0,1002.5275,0.0,0.0,No History,No History,No History,No History,New,0.7395659432387313,2498.905944908181,0.6960877862595419,1051.7262104007634,1073.7931689373297,1,0,2,S,1,F_Athletic,Female_Tops,Adult,Short,Average,-17.03712359550562,-0.07977528089887187,-1.9292134831460714,1.4370786516853968
India,App,Roadster,Bottoms,Jeans,Blue,Silk,2949.89,35,1917.4285,Female,25,173.4,56.8,18.890791271390164,Rectangle,87.5,69.7,93.4,2025,5,14,3,2,0,2,0.0,1.255380200860832,0.7462526766595289,0.936830835117773,3.052816901408451,1.6798672326419348,Normal,1,1032.4615,1,0,2,3,1.0,1917.4285,0.0,0.0,M,Too Large,Bottoms,Roadster,Beginner,0.6773648648648649,2299.651870777027,0.7043357933579336,1711.5967151752768,1745.3375795454544,2,0,3,M,1,Other,Female_Bottoms,Young,Tall,Light,5.71397849462366,-6.952688172043011,-5.946236559139791,-1.3795698924731141
India,Web,Forever 21,Tops,Sweatshirt,Maroon,Wool,802.85,25,602.1375,Male,39,168.7,78.4,27.547735059658077,Rectangle,99.4,80.9,93.8,2025,2,28,4,4,0,1,365.0,1.2286773794808403,0.8624733475479744,1.0597014925373136,2.151785714285714,1.88846563036624,Overweight,1,200.7125,1,0,1,1,1.0,602.1375,0.0,0.0,No History,No History,No History,No History,New,0.6994328922495274,2390.885741965973,0.6960877862595419,1051.7262104007634,1043.9305948553051,1,0,2,S,1,Other,Male_Tops,Adult,Average,Heavy,1.49754878048779,5.835365853658544,5.995121951219517,-0.5195121951219477
India,App,Puma,Footwear,Sneakers,Olive,Wool,6171.01,25,4628.2575,Male,29,164.0,78.6,29.223676383105296,Inverted Triangle,98.9,80.3,92.7,2024,6,22,7,5,1,3,365.0,1.231631382316314,0.866235167206041,1.0668824163969794,2.0865139949109417,1.852177889857901,Overweight,1,1542.7525000000005,1,1,1,1,0.0,4628.2575,0.0,0.0,No History,No History,No History,No History,New,0.6792452830188679,2838.565890566038,0.6825726141078838,4824.713633125864,4874.995316733068,1,0,-1,Other,1,Other,Male_Footwear,Young,Average,Heavy,-2.7368421052631504,6.801754385964912,6.4807017543859615,-0.34210526315789025
USA,App,Uniqlo,Activewear,Tank,Blue,Synthetic,1335.72,25,1001.79,Unisex,35,167.9,72.9,25.859858015545,Inverted Triangle,94.4,74.4,98.7,2024,1,15,0,0,0,1,365.0,1.2688172043010753,0.7537993920972644,0.9564336372847012,2.3031550068587103,1.824682378225765,Overweight,1,333.93000000000006,1,0,1,1,0.0,1001.79,0.0,0.0,No History,No History,No History,No History,New,0.6401446654611211,2511.5163444846294,0.7184846505551927,1831.609422273024,1754.9590066964286,1,0,2,S,1,Other,Unisex_Activewear,Adult,Average,Average,2.2208955223880764,1.922388059701504,0.5477611940298459,4.7746268656716495
India,App,Puma,Ethnicwear,Saree,Yellow,Denim,8928.36,5,8481.942000000001,Unisex,23,154.7,60.5,25.279864817489827,Apple,86.6,68.3,90.6,2024,10,10,0,3,0,4,365.0,1.267935578330893,0.7538631346578366,0.955849889624724,2.5570247933884294,1.5885205420997597,Overweight,1,446.41799999999967,1,1,1,3,1.0,8481.942000000001,0.0,0.0,No History,No History,No History,No History,New,0.6792452830188679,2838.565890566038,0.7192982456140351,3781.1896993620417,3634.027269230769,1,0,3,M,1,Other,Unisex_Ethnicwear,Young,Short,Average,-13.195555555555558,-8.63111111111111,-8.346666666666664,-3.5422222222222217
India,Web,Calvin Klein,Tops,Sweatshirt,Maroon,Denim,2334.5,0,2334.5,Male,28,171.2,90.1,30.740948991178268,Pear,104.6,84.9,97.7,2024,4,25,2,3,0,2,365.0,1.2320376914016489,0.8689866939611055,1.0706243602865917,1.900110987791343,2.024951314742213,Obese,1,0.0,0,0,1,1,0.0,2334.5,0.0,0.0,No History,No History,No History,No History,New,0.7116357504215851,3198.191892074199,0.6960877862595419,1051.7262104007634,1043.9305948553051,1,0,3,M,1,Other,Male_Tops,Young,Tall,Very Heavy,6.448571428571398,11.767142857142844,10.601428571428585,4.3300000000000125
India,Store,Biba,Accessories,Handbag,Red,Leather,1708.3,20,1366.64,Unisex,25,177.5,83.4,26.470938305891693,Plus,100.3,79.0,104.8,2023,11,4,19,5,1,4,365.0,1.2696202531645568,0.7538167938931298,0.95706106870229,2.1282973621103114,2.0115494081837006,Overweight,1,341.65999999999985,1,0,1,2,0.5,3338.2280000000005,2788.2464890120464,-1971.5880000000004,No History,No History,No History,No History,New,0.6886326194398682,2368.830215815486,0.7011739594450374,1425.4319487726789,1295.3241807909606,1,0,3,M,1,Other,Unisex_Accessories,Young,Tall,Heavy,13.421843749999994,7.334374999999994,4.818749999999994,10.731250000000003
India,Marketplace,Uniqlo,Dresses,Fit & Flare,Brown,Wool,4423.59,40,2654.154,Female,34,170.9,58.6,20.063813884501595,Rectangle,87.9,69.8,93.4,2025,4,12,7,5,1,2,365.0,1.2593123209169057,0.747323340471092,0.9411134903640256,2.916382252559727,1.6844604013054294,Normal,1,1769.436,1,0,1,1,1.0,2654.154,0.0,0.0,No History,No History,No History,No History,New,0.6401446654611211,2511.5163444846294,0.6848013816925734,2658.4379775474954,2703.526369942196,1,0,2,S,1,Other,Female_Dresses,Adult,Tall,Light,2.368159090909103,-5.888659090909087,-5.347727272727269,-1.2590909090909008
India,Web,Calvin Klein,Accessories,Belt,Beige,Cotton,2452.48,30,1716.736,Male,31,164.4,80.2,29.673634420823934,Hourglass,99.6,80.9,93.3,2023,9,21,21,3,0,4,365.0,1.2311495673671198,0.8670953912111469,1.067524115755627,2.0498753117206983,1.8714112880940756,Overweight,1,735.7440000000001,1,0,1,1,1.0,1716.736,0.0,0.0,No History,No History,No History,No History,New,0.7116357504215851,3198.191892074199,0.7011739594450374,1425.4319487726789,1235.0327905405406,1,0,5,XL,1,Other,Male_Accessories,Adult,Average,Heavy,1.7104166666666742,9.266666666666666,8.941666666666677,0.6437499999999972
India,Web,H&M,Ethnicwear,Kurti,Brown,Denim,4642.21,40,2785.326,Male,39,170.2,58.0,20.022065697230467,Apple,91.2,74.8,88.6,2024,9,2,6,0,0,4,365.0,1.2192513368983957,0.8442437923250564,1.0293453724604966,2.9344827586206894,1.672125611274416,Normal,1,1856.884,1,0,1,1,1.0,2785.326,0.0,0.0,No History,No History,No History,No History,New,0.7177121771217713,2430.4570092250924,0.7192982456140351,3781.1896993620417,3631.62046039604,1,0,1,XS,1,Other,Male_Ethnicwear,Adult,Tall,Light,3.116666666666646,-3.0805555555555486,-0.7222222222222285,-5.930555555555557
India,Web,Levi's,Bottoms,Shorts,Yellow,Leather,2709.55,35,1761.2075000000002,Unisex,42,175.6,85.2,27.63061627949212,Plus,101.0,79.4,105.1,2024,7,23,5,1,0,3,0.0,1.2720403022670024,0.7554709800190296,0.960989533777355,2.061032863849765,2.014111097261933,Overweight,1,948.3425,1,0,4,6,1.0,1761.2075000000002,0.0,0.0,XL,Too Large,Bottoms,Levi's,Regular,0.7116666666666667,2290.782280833333,0.7043357933579336,1711.5967151752768,1700.053324808184,4,1,5,XL,1,Other,Unisex_Bottoms,Middle,Tall,Heavy,5.161010526315778,5.433652631578951,2.993684210526311,8.46210526315788
India,Store,U.S. Polo Assn.,Activewear,Compression Tee,Brown,Polyester,3138.75,10,2824.875,Female,18,168.8,66.0,23.16322634262482,Rectangle,91.1,72.1,95.9,2023,9,5,21,1,0,4,365.0,1.2635228848821085,0.751824817518248,0.9499478623566212,2.5575757575757576,1.7559717185016224,Normal,1,313.875,1,0,1,1,0.0,2824.875,0.0,0.0,No History,No History,No History,No History,New,0.7243697478991596,2268.3449899159664,0.7184846505551927,1831.609422273024,1871.484834024896,1,0,2,S,1,Other,Female_Activewear,Teen,Average,Average,-3.619458333333341,-2.50277777777778,-2.9694444444444485,0.6180555555555571
India,App,Allen Solly,Accessories,Handbag,Yellow,Linen,732.52,5,695.894,Male,33,185.1,81.2,23.699718726367777,Hourglass,103.8,84.8,99.5,2025,7,18,1,4,0,3,365.0,1.224056603773585,0.8522613065326633,1.04321608040201,2.279556650246305,2.050205006372975,Normal,1,36.625999999999976,1,0,1,1,1.0,695.894,0.0,0.0,No History,No History,No History,No History,New,0.7333333333333333,2509.4318096491224,0.7011739594450374,1425.4319487726789,1295.3241807909606,1,0,4,L,1,Other,Male_Accessories,Adult,Very Tall,Heavy,18.44999999999999,8.554999999999993,8.404999999999987,4.867499999999993
India,Store,FabIndia,Activewear,Tank,Grey,Polyester,1131.2,25,848.4000000000001,Female,40,155.9,60.4,24.851048002432435,Inverted Triangle,86.6,68.3,90.7,2025,8,13,19,2,0,3,0.0,1.267935578330893,0.75303197353914,0.9547960308710032,2.58112582781457,1.5963218422832188,Normal,1,282.79999999999995,1,0,2,3,1.0,848.4000000000001,0.0,0.0,S,Slightly Loose,Activewear,FabIndia,Beginner,0.7055555555555556,2134.0007064814813,0.7184846505551927,1831.609422273024,1754.9590066964286,2,0,2,S,1,Other,Female_Activewear,Adult,Short,Average,-8.577027027027015,-6.932432432432435,-6.108108108108112,-4.351351351351354
Canada,App,Uniqlo,Accessories,Socks,Beige,Polyester,1164.21,10,1047.789,Female,21,155.4,56.4,23.35484960967586,Apple,84.3,66.6,88.6,2025,7,14,3,0,0,3,365.0,1.265765765765766,0.7516930022573364,0.9514672686230248,2.7553191489361706,1.5468988918372897,Normal,1,116.42100000000003,1,0,1,1,0.0,1047.789,0.0,0.0,No History,No History,No History,No History,New,0.6401446654611211,2511.5163444846294,0.7011739594450374,1425.4319487726789,1642.5750463576155,1,0,1,XS,1,Other,Female_Accessories,Young,Short,Light,-9.66862857142857,-9.762857142857143,-8.888571428571439,-5.091428571428565
India,Store,Marks & Spencer,Tops,Polo,Black,Wool,1126.76,10,1014.084,Male,23,190.50100000000003,88.7,22.488740417565456,Rectangle,109.50100000000002,88.8,105.6,2023,8,20,23,6,1,3,0.0,1.22271714922049,0.8503787878787878,1.0397727272727273,2.239007891770011,2.240107262790657,Normal,1,112.67599999999992,1,0,2,3,1.0,1014.0840000000002,0.0,-1.1368683772161605e-13,XXL,Too Large,Tops,Marks & Spencer,Beginner,0.7051926298157454,2221.556347571189,0.6960877862595419,1051.7262104007634,1101.8847866242038,2,0,6,XXL,1,Other,Male_Tops,Young,Very Tall,Heavy,21.642550561797776,13.830191011235982,12.267415730337078,9.48651685393257
USA,App,Gap,Tops,Polo,Red,Blends,1617.48,30,1132.236,Female,18,172.2,64.5,21.7517107973469,Pear,90.9,72.1,96.1,2024,7,27,5,5,1,3,365.0,1.260748959778086,0.7502601456815817,0.9458896982310094,2.669767441860465,1.7642220023334152,Normal,1,485.24400000000014,1,0,1,1,1.0,1132.236,0.0,0.0,No History,No History,No History,No History,New,0.7395659432387313,2498.905944908181,0.6960877862595419,1051.7262104007634,1101.8847866242038,1,0,1,XS,1,Other,Female_Tops,Teen,Tall,Average,4.862876404494358,-2.879775280898869,-2.9292134831460714,1.3370786516853883
Singapore,App,Nike,Bottoms,Chinos,Beige,Leather,2322.26,15,1973.921,Male,26,172.6,98.8,33.16464568208397,Pear,108.3,87.7,100.4,2024,4,16,23,1,0,2,0.0,1.234891676168757,0.8735059760956175,1.0786852589641434,1.7469635627530364,2.1183250349600637,Obese,1,348.33900000000017,1,0,6,7,1.0,1973.921,0.0,0.0,S,Too Small,Bottoms,Nike,Expert,0.6321243523316062,3016.233515544041,0.7043357933579336,1711.5967151752768,1643.655101744186,6,1,2,S,1,Other,Male_Bottoms,Young,Tall,Very Heavy,6.48159770114944,14.811436781609189,12.462068965517247,7.459770114942529
UK,App,Forever 21,Activewear,Sports Bra,White,Denim,2181.72,25,1636.29,Unisex,37,161.6,71.1,27.22619105970003,Pear,93.0,73.1,96.8,2025,6,3,4,1,0,3,0.0,1.2722298221614228,0.7551652892561983,0.9607438016528926,2.272855133614627,1.7560257797825825,Overweight,1,545.4299999999998,1,0,5,8,1.0,1636.29,0.0,0.0,XS,Too Small,Activewear,Forever 21,Regular,0.6994328922495274,2390.885741965973,0.7184846505551927,1831.609422273024,1783.965807017544,5,1,1,XS,1,Other,Unisex_Activewear,Adult,Average,Average,-4.728301886792451,-0.9113962264150928,-1.9528301886792576,2.0188679245283083
UAE,App,Forever 21,Footwear,Sandals,Pink,Linen,2655.53,5,2522.7535000000003,Female,23,172.6,70.6,23.69862333152964,Petite,93.9,74.2,98.7,2024,10,6,17,6,1,4,0.0,1.2654986522911051,0.75177304964539,0.9513677811550152,2.444759206798867,1.8363814424596228,Normal,1,132.77649999999994,1,0,2,7,1.0,2522.7535000000003,0.0,0.0,10,Too Small,Footwear,Forever 21,Beginner,0.6994328922495274,2390.885741965973,0.6825726141078838,4824.713633125864,4722.147845410628,2,0,-1,Other,1,F_Petite,Female_Footwear,Young,Tall,Average,5.4122448979591695,1.4163265306122526,0.06122448979591866,5.293877551020415
India,Web,Roadster,Ethnicwear,Anarkali,Yellow,Wool,3382.75,40,2029.65,Male,22,179.4,69.1,21.470055641932912,Pear,98.0,80.3,94.7,2024,3,12,2,1,0,2,0.0,1.220423412204234,0.8479408658922913,1.0348468848996832,2.596237337192475,1.8713962800624373,Normal,1,1353.1,1,0,10,12,1.0,2029.65,0.0,0.0,XS,Too Small,Ethnicwear,Roadster,Expert,0.6773648648648649,2299.651870777027,0.7192982456140351,3781.1896993620417,3895.1056884057966,10,1,1,XS,1,Other,Male_Ethnicwear,Young,Tall,Average,13.270370370370387,4.4351851851851904,5.348148148148141,0.7629629629629591
India,Store,Tommy Hilfiger,Activewear,Running Shorts,Maroon,Polyester,4360.92,25,3270.69,Male,50,185.8,71.8,20.798548388778748,Pear,100.7,82.5,97.5,2023,10,23,23,0,0,4,365.0,1.2206060606060607,0.8461538461538461,1.0328205128205128,2.5877437325905297,1.9510902198867648,Normal,1,1090.23,1,0,1,5,1.0,3270.69,0.0,0.0,No History,No History,No History,No History,New,0.7051282051282052,3057.712463369963,0.7184846505551927,1831.609422273024,1902.435391304348,1,0,5,XL,1,Other,Male_Activewear,Middle,Very Tall,Average,16.51914893617024,5.810617021276585,5.9531914893617,3.6553191489361723
India,App,Forever 21,Bottoms,Trousers,Purple,Linen,1958.72,0,1958.72,Male,28,174.6,78.2,25.65182534715252,Plus,100.4,81.9,95.5,2023,10,17,2,1,0,4,0.0,1.225885225885226,0.8575916230366493,1.0513089005235603,2.2327365728900253,1.9340213643679869,Overweight,1,0.0,0,0,3,3,1.0,1958.72,0.0,0.0,L,Slightly Loose,Bottoms,Forever 21,Beginner,0.6994328922495274,2390.885741965973,0.7043357933579336,1711.5967151752768,1694.2548805555557,3,1,4,L,1,Other,Male_Bottoms,Young,Tall,Heavy,9.496511627906983,7.445348837209309,7.508139534883725,1.8662790697674438
India,Web,Zara,Activewear,Tank,Purple,Leather,1394.42,15,1185.257,Female,31,165.0,64.8,23.801652892561982,Plus,90.0,71.1,94.6,2024,2,25,18,6,1,1,365.0,1.2658227848101269,0.7515856236786469,0.9513742071881608,2.5462962962962963,1.713805612310098,Normal,1,209.163,1,0,1,1,0.0,1185.257,0.0,0.0,No History,No History,No History,No History,New,0.7191650853889943,2310.2258776091085,0.7184846505551927,1831.609422273024,1754.9590066964286,1,0,2,S,1,Other,Female_Activewear,Adult,Average,Average,1.553968253968236,-2.528587301587308,-2.5492063492063437,0.4333333333333229
India,App,FabIndia,Dresses,Maxi,Olive,Wool,1798.8,35,1169.22,Female,31,157.3,47.8,19.3183687375446,Rectangle,79.6,63.4,85.0,2024,7,31,18,2,0,3,365.0,1.2555205047318612,0.7458823529411764,0.936470588235294,3.2907949790794984,1.4546265283092872,Normal,1,629.5799999999999,1,0,1,1,0.0,1169.22,0.0,0.0,No History,No History,No History,No History,New,0.7055555555555556,2134.0007064814813,0.6848013816925734,2658.4379775474954,2715.0721222222223,1,0,1,XS,1,Other,Female_Dresses,Adult,Short,Light,-13.023809523809518,-15.195238095238096,-12.880952380952387,-9.700000000000003
India,App,Marks & Spencer,Outerwear,Jacket,Pink,Polyester,2616.09,25,1962.0675,Male,25,167.2,77.3,27.65075204322245,Hourglass,98.7,80.3,93.1,2025,1,5,0,6,1,1,0.0,1.2291407222914073,0.8625134264232008,1.0601503759398496,2.1630012936610608,1.865043246160286,Overweight,1,654.0225,1,0,6,6,1.0,1962.0675,0.0,0.0,XS,Too Small,Outerwear,Marks & Spencer,Expert,0.7051926298157454,2221.556347571189,0.6914893617021277,4119.835555673759,4004.5763104166663,6,1,1,XS,1,Other,Male_Outerwear,Young,Average,Heavy,-0.35471875000001774,4.270296875,4.365624999999994,-0.8328125000000028
Australia,App,Allen Solly,Ethnicwear,Sherwani,Black,Rayon,4885.75,35,3175.7375,Female,27,169.3,66.2,23.096388345883412,Apple,91.3,72.2,96.1,2023,12,15,23,4,0,1,365.0,1.2645429362880884,0.7513007284079085,0.9500520291363164,2.5574018126888216,1.7620055166198525,Normal,1,1710.0124999999998,1,0,1,1,1.0,3175.7375,0.0,0.0,No History,No History,No History,No History,New,0.7333333333333333,2509.4318096491224,0.7192982456140351,3781.1896993620417,3783.566763546798,1,0,1,XS,1,Other,Female_Ethnicwear,Young,Average,Average,0.9202380952381191,-2.565488095238095,-3.2238095238095212,2.077380952380949
India,App,Gap,Tops,Henley,Brown,Blends,1089.2,50,544.6,Female,43,162.4,79.7,30.219430221553544,Inverted Triangle,97.6,76.4,100.8,2023,10,10,4,1,0,4,365.0,1.2774869109947642,0.757936507936508,0.9682539682539684,2.0376411543287327,1.8499542075045317,Obese,1,544.6,1,0,1,1,1.0,544.6,0.0,0.0,No History,No History,No History,No History,New,0.7395659432387313,2498.905944908181,0.6960877862595419,1051.7262104007634,1013.4002015503876,1,0,1,XS,1,Other,Female_Tops,Middle,Average,Heavy,-4.937123595505625,3.8202247191011196,1.37078651685394,6.037078651685391
India,Store,H&M,Bottoms,Shorts,Red,Cotton,1502.8,10,1352.52,Female,38,163.3,52.6,19.724834804508514,Pear,83.4,66.3,88.7,2024,1,22,19,0,0,1,0.0,1.2579185520361993,0.7474633596392333,0.9402480270574972,3.1045627376425857,1.5566832372832138,Normal,1,150.27999999999997,1,0,8,8,1.0,1352.52,0.0,0.0,XS,Too Small,Bottoms,H&M,Expert,0.7177121771217713,2430.4570092250924,0.7043357933579336,1711.5967151752768,1700.053324808184,8,1,1,XS,1,Other,Female_Bottoms,Adult,Average,Light,-2.5741411764705617,-11.121176470588239,-9.48470588235294,-5.410588235294114
India,Web,U.S. Polo Assn.,Bottoms,Skirt,Navy,Leather,2246.04,35,1459.926,Male,39,170.8,52.8,18.099150436847676,Hourglass,89.3,73.3,87.4,2025,6,21,1,5,1,3,0.0,1.218281036834925,0.8386727688787184,1.0217391304347825,3.2348484848484853,1.610791925172108,Underweight,1,786.114,1,0,6,6,1.0,1459.9260000000002,0.0,-2.273736754432321e-13,XS,Too Small,Bottoms,U.S. Polo Assn.,Expert,0.7243697478991596,2268.3449899159664,0.7043357933579336,1711.5967151752768,1789.2865210674158,6,1,1,XS,1,Other,Male_Bottoms,Adult,Tall,Light,4.367391304347848,-5.114130434782609,-2.091304347826096,-7.776086956521738
UAE,App,Forever 21,Activewear,Running Shorts,Brown,Polyester,2299.22,15,1954.337,Female,28,159.5,52.7,20.715205235797605,Petite,82.7,65.7,87.8,2024,8,31,3,5,1,3,365.0,1.2587519025875191,0.7482915717539864,0.9419134396355354,3.0265654648956355,1.531571701833866,Normal,1,344.88300000000004,1,0,1,1,1.0,1954.337,0.0,0.0,No History,No History,No History,No History,New,0.6994328922495274,2390.885741965973,0.7184846505551927,1831.609422273024,1902.435391304348,1,0,2,S,1,F_Petite,Female_Activewear,Young,Short,Light,-6.828301886792445,-11.21139622641509,-9.352830188679249,-6.981132075471692
India,App,Allen Solly,Ethnicwear,Saree,Navy,Rayon,7651.78,25,5738.835,Male,27,180.6,81.9,25.11009812253728,Plus,103.1,84.1,98.2,2025,3,3,5,0,0,2,365.0,1.2259215219976218,0.8564154786150712,1.0498981670061098,2.205128205128205,2.0213073152487726,Overweight,1,1912.945,1,1,1,3,1.0,5738.835,0.0,0.0,No History,No History,No History,No History,New,0.7333333333333333,2509.4318096491224,0.7192982456140351,3781.1896993620417,3634.027269230769,1,0,5,XL,1,Other,Male_Ethnicwear,Young,Very Tall,Heavy,12.220238095238102,9.234511904761902,8.67619047619047,4.1773809523809575
India,Store,Zara,Dresses,Sheath,Beige,Synthetic,3527.65,15,2998.5025,Female,28,163.8,65.1,24.263485801947336,Athletic,90.0,71.1,94.4,2025,1,27,2,0,0,1,0.0,1.2658227848101269,0.7531779661016949,0.9533898305084744,2.516129032258065,1.7081099378414952,Normal,1,529.1475,1,0,2,8,1.0,2998.5025,0.0,0.0,L,Too Large,Dresses,Zara,Beginner,0.7191650853889943,2310.2258776091085,0.6848013816925734,2658.4379775474954,2656.193021857923,2,0,4,L,1,F_Athletic,Female_Dresses,Young,Average,Average,-2.7093023255814046,-4.693046511627912,-4.467441860465129,-1.1604651162790702
India,Store,Roadster,Tops,T-Shirt,Green,Blends,1424.64,35,926.016,Female,23,163.6,73.8,27.573364578164885,Inverted Triangle,94.5,74.3,98.3,2025,2,8,23,5,1,1,0.0,1.271870794078062,0.7558494404883012,0.9613428280773144,2.21680216802168,1.8000442005698396,Overweight,1,498.624,1,0,7,7,1.0,918.647142857143,19.496163446761923,7.368857142857109,L,Too Large,Tops,Roadster,Expert,0.6773648648648649,2299.651870777027,0.6960877862595419,1051.7262104007634,998.7868827683616,6,1,4,L,1,Other,Female_Tops,Young,Average,Average,-1.7310679611650528,1.0349514563106794,-0.3310679611650471,3.90679611650485
India,Store,Roadster,Dresses,Bodycon,Yellow,Denim,2656.85,10,2391.165,Female,24,163.4,53.4,20.00032959344648,Petite,83.8,66.6,89.1,2025,3,8,5,5,1,2,365.0,1.2582582582582584,0.7474747474747475,0.9405162738496072,3.059925093632959,1.5673973051331374,Normal,1,265.68499999999995,1,0,1,1,0.0,2391.165,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.6848013816925734,2658.4379775474954,2823.5890384615386,1,0,1,XS,1,F_Petite,Female_Dresses,Young,Average,Light,-7.178787878787887,-10.200030303030317,-9.060606060606077,-5.121212121212139
India,Web,H&M,Bottoms,Jeans,Red,Polyester,2356.19,25,1767.1425,Male,39,174.7,88.2,28.89899734895933,Pear,104.4,84.8,98.1,2025,5,3,19,5,1,2,365.0,1.231132075471698,0.8644240570846076,1.0642201834862386,1.9807256235827664,2.036351892000249,Overweight,1,589.0475000000001,1,0,1,5,1.0,1767.1425,0.0,0.0,No History,No History,No History,No History,New,0.7177121771217713,2430.4570092250924,0.7043357933579336,1711.5967151752768,1745.3375795454544,1,0,5,XL,1,Other,Male_Bottoms,Adult,Tall,Heavy,8.825858823529416,9.878823529411761,9.01529411764706,3.9894117647058778
India,Web,Roadster,Footwear,Running Shoes,Blue,Blends,4079.51,15,3467.5835,Male,34,173.1,84.7,28.26762195876933,Athletic,102.7,83.5,96.8,2025,7,8,0,1,0,3,365.0,1.2299401197604791,0.862603305785124,1.0609504132231409,2.0436835891381344,1.9883010747213463,Overweight,1,611.9265,1,1,1,1,0.0,3467.5835,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.6825726141078838,4824.713633125864,4563.35247639485,1,0,-1,Other,1,M_Athletic,Male_Footwear,Adult,Tall,Heavy,4.418644067796606,7.110169491525426,6.640677966101691,1.9966101694915324
India,App,FabIndia,Bottoms,Shorts,Purple,Synthetic,1391.48,20,1113.184,Female,32,168.7,57.5,20.20401487156045,Rectangle,86.9,69.1,92.3,2025,2,12,5,2,0,1,0.0,1.2575976845151955,0.7486457204767063,0.9414951245937162,2.9339130434782605,1.6553262134975164,Normal,1,278.29600000000005,1,0,3,4,1.0,1113.184,0.0,0.0,XS,Too Small,Bottoms,FabIndia,Beginner,0.7055555555555556,2134.0007064814813,0.7043357933579336,1711.5967151752768,1700.053324808184,3,1,1,XS,1,Other,Female_Bottoms,Adult,Average,Light,1.0493827160493652,-5.549382716049379,-4.843209876543213,-1.7493827160493822
India,App,Forever 21,Dresses,A-Line,Pink,Wool,2573.05,35,1672.4825,Male,38,168.5,76.7,27.01441414470498,Plus,98.7,80.3,93.3,2023,12,26,17,1,0,1,365.0,1.2291407222914073,0.8606645230439443,1.0578778135048232,2.1968709256844847,1.8693442420686317,Overweight,1,900.5675000000001,1,0,1,1,1.0,1672.4825,0.0,0.0,No History,No History,No History,No History,New,0.6994328922495274,2390.885741965973,0.6848013816925734,2658.4379775474954,2479.1718840206186,1,0,4,L,1,Other,Male_Dresses,Adult,Average,Heavy,-6.330434782608705,1.530434782608694,1.8869565217391226,-2.752173913043478
India,Web,U.S. Polo Assn.,Tops,Sweatshirt,Red,Denim,1352.62,25,1014.465,Female,21,176.8,58.7,18.779048340533567,Apple,89.2,71.0,95.1,2024,5,8,5,2,0,2,365.0,1.2563380281690142,0.7465825446898002,0.9379600420609884,3.011925042589438,1.7276754247155357,Normal,1,338.155,1,0,1,1,1.0,1014.465,0.0,0.0,No History,No History,No History,No History,New,0.7243697478991596,2268.3449899159664,0.6960877862595419,1051.7262104007634,1043.9305948553051,1,0,1,XS,1,Other,Female_Tops,Young,Tall,Light,8.14508823529414,-5.905892156862734,-5.240196078431367,-0.12941176470587834
